lat_lon,lat_lon_X,lat_lon_Y,tmean,tdmean,ppt
44.72033571591588_-122.15125045129692,-122.1512505,44.72033572,5.323000431,4.835999966,25.87100029
44.72033571591588_-122.15098095671168,-122.150981,44.72033572,5.323000431,4.835999966,25.87100029
44.72033571591588_-122.15071146212644,-122.1507115,44.72033572,5.323000431,4.835999966,25.87100029
44.72033571591588_-122.13346380867137,-122.1334638,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.13319431408613,-122.1331943,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.13292481950089,-122.1329248,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.13265532491565,-122.1326553,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.1323858303304,-122.1323858,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.13211633574518,-122.1321163,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.13184684115994,-122.1318468,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.1315773465747,-122.1315773,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.13130785198948,-122.1313079,44.72033572,5.065000057,4.400000095,24.73699951
44.72033571591588_-122.13103835740424,-122.1310384,44.72033572,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.25015496407848,-122.250155,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24988546949324,-122.2498855,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.249615974908,-122.249616,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24934648032276,-122.2493465,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24907698573752,-122.249077,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.2488074911523,-122.2488075,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24853799656708,-122.248538,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24826850198184,-122.2482685,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.2479990073966,-122.247999,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24772951281136,-122.2477295,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24746001822612,-122.24746,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24719052364088,-122.2471905,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24692102905566,-122.246921,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24665153447042,-122.2466515,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24638203988518,-122.246382,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24611254529994,-122.2461125,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24584305071473,-122.2458431,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.24557355612949,-122.2455736,44.72060521,5.331000328,4.789999962,30.14900017
44.72060521050111_-122.18547626362188,-122.1854763,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18520676903664,-122.1852068,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1849372744514,-122.1849373,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18466777986616,-122.1846678,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18439828528092,-122.1843983,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1841287906957,-122.1841288,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18385929611046,-122.1838593,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18358980152524,-122.1835898,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18332030694,-122.1833203,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18305081235476,-122.1830508,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18278131776952,-122.1827813,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18251182318429,-122.1825118,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18224232859905,-122.1822423,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1819728340138,-122.1819728,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18170333942858,-122.1817033,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18143384484334,-122.1814338,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1811643502581,-122.1811644,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18089485567286,-122.1808949,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18062536108764,-122.1806254,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1803558665024,-122.1803559,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.18008637191716,-122.1800864,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17981687733192,-122.1798169,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17954738274668,-122.1795474,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17927788816144,-122.1792779,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1790083935762,-122.1790084,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.178738898991,-122.1787389,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17846940440576,-122.1784694,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1781999098205,-122.1781999,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17793041523528,-122.1779304,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17766092065004,-122.1776609,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1773914260648,-122.1773914,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17712193147956,-122.1771219,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17685243689432,-122.1768524,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1765829423091,-122.1765829,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17631344772386,-122.1763134,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17604395313862,-122.176044,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1757744585534,-122.1757745,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.17550496396817,-122.175505,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15987427802447,-122.1598743,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15960478343924,-122.1596048,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.159335288854,-122.1593353,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15906579426876,-122.1590658,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15879629968352,-122.1587963,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15852680509828,-122.1585268,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15825731051304,-122.1582573,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15798781592784,-122.1579878,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1577183213426,-122.1577183,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15744882675736,-122.1574488,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1571793321721,-122.1571793,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15690983758688,-122.1569098,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15664034300164,-122.1566403,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1563708484164,-122.1563708,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15610135383116,-122.1561014,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15583185924594,-122.1558319,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1555623646607,-122.1555624,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15529287007546,-122.1552929,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15502337549025,-122.1550234,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.154753880905,-122.1547539,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15448438631977,-122.1544844,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15421489173453,-122.1542149,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15394539714929,-122.1539454,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15367590256405,-122.1536759,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1534064079788,-122.1534064,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15313691339357,-122.1531369,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15286741880834,-122.1528674,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1525979242231,-122.1525979,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15232842963786,-122.1523284,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15205893505264,-122.1520589,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1517894404674,-122.1517894,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15151994588216,-122.1515199,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15125045129692,-122.1512505,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15098095671168,-122.150981,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.15071146212644,-122.1507115,44.72060521,5.323000431,4.835999966,25.87100029
44.72060521050111_-122.1337333032566,-122.1337333,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.13346380867137,-122.1334638,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.13319431408613,-122.1331943,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.13292481950089,-122.1329248,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.13265532491565,-122.1326553,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.1323858303304,-122.1323858,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.13211633574518,-122.1321163,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.13184684115994,-122.1318468,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.1315773465747,-122.1315773,44.72060521,5.065000057,4.400000095,24.73699951
44.72060521050111_-122.13130785198948,-122.1313079,44.72060521,5.065000057,4.400000095,24.73699951
44.720874705086345_-122.25015496407848,-122.250155,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24988546949324,-122.2498855,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.249615974908,-122.249616,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24934648032276,-122.2493465,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24907698573752,-122.249077,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.2488074911523,-122.2488075,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24853799656708,-122.248538,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24826850198184,-122.2482685,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.2479990073966,-122.247999,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24772951281136,-122.2477295,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24746001822612,-122.24746,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24719052364088,-122.2471905,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24692102905566,-122.246921,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24665153447042,-122.2466515,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24638203988518,-122.246382,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24611254529994,-122.2461125,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.24584305071473,-122.2458431,44.72087471,5.331000328,4.789999962,30.14900017
44.720874705086345_-122.18520676903664,-122.1852068,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1849372744514,-122.1849373,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18466777986616,-122.1846678,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18439828528092,-122.1843983,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1841287906957,-122.1841288,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18385929611046,-122.1838593,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18358980152524,-122.1835898,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18332030694,-122.1833203,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18305081235476,-122.1830508,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18278131776952,-122.1827813,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18251182318429,-122.1825118,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18224232859905,-122.1822423,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1819728340138,-122.1819728,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18170333942858,-122.1817033,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18143384484334,-122.1814338,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1811643502581,-122.1811644,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18089485567286,-122.1808949,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18062536108764,-122.1806254,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1803558665024,-122.1803559,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.18008637191716,-122.1800864,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17981687733192,-122.1798169,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17954738274668,-122.1795474,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17927788816144,-122.1792779,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1790083935762,-122.1790084,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.178738898991,-122.1787389,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17846940440576,-122.1784694,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1781999098205,-122.1781999,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17793041523528,-122.1779304,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17766092065004,-122.1776609,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1773914260648,-122.1773914,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17712193147956,-122.1771219,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17685243689432,-122.1768524,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.1765829423091,-122.1765829,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17631344772386,-122.1763134,44.72087471,5.323000431,4.835999966,25.87100029
44.720874705086345_-122.17604395313862,-122.176044,44.72087471,5.323000431,4.835999966,25.87100029
